digital_version_id,work_id,provider,provider_record_id,format,canonical_landing_url,direct_file_url,reading_capability,viewer_strategy,download_capability,rights_status,local_storage_recommendation,ingestion_priority,ocr_quality
openiti_dv_0001MuthaqqibCabdi.Diwan.JK007510-ara1,openiti_work_0001MuthaqqibCabdi.Diwan,OpenITI / KITAB Project,0001MuthaqqibCabdi.Diwan.JK007510-ara1,TXT_MARKDOWN,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0001MuthaqqibCabdi/0001MuthaqqibCabdi.Diwan/0001MuthaqqibCabdi.Diwan.JK007510-ara1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/0001MuthaqqibCabdi/0001MuthaqqibCabdi.Diwan/0001MuthaqqibCabdi.Diwan.JK007510-ara1,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,P1,NOT_OCR_FLAGGED_BY_PROVIDER
openiti_dv_0001MuthaqqibCabdi.Diwan.ShamAY0037895-ara1,openiti_work_0001MuthaqqibCabdi.Diwan,OpenITI / KITAB Project,0001MuthaqqibCabdi.Diwan.ShamAY0037895-ara1,TXT_MARKDOWN,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0001MuthaqqibCabdi/0001MuthaqqibCabdi.Diwan/0001MuthaqqibCabdi.Diwan.ShamAY0037895-ara1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/0001MuthaqqibCabdi/0001MuthaqqibCabdi.Diwan/0001MuthaqqibCabdi.Diwan.ShamAY0037895-ara1,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,P1,NOT_OCR_FLAGGED_BY_PROVIDER
openiti_dv_0001NabighaDhubyani.Diwan.JK007511-ara1,openiti_work_0001NabighaDhubyani.Diwan,OpenITI / KITAB Project,0001NabighaDhubyani.Diwan.JK007511-ara1,TXT_MARKDOWN,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0001NabighaDhubyani/0001NabighaDhubyani.Diwan/0001NabighaDhubyani.Diwan.JK007511-ara1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/0001NabighaDhubyani/0001NabighaDhubyani.Diwan/0001NabighaDhubyani.Diwan.JK007511-ara1,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,P1,NOT_OCR_FLAGGED_BY_PROVIDER
openiti_dv_0001NabighaDhubyani.Diwan.ShamAY0037896-ara1,openiti_work_0001NabighaDhubyani.Diwan,OpenITI / KITAB Project,0001NabighaDhubyani.Diwan.ShamAY0037896-ara1,TXT_MARKDOWN,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0001NabighaDhubyani/0001NabighaDhubyani.Diwan/0001NabighaDhubyani.Diwan.ShamAY0037896-ara1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/0001NabighaDhubyani/0001NabighaDhubyani.Diwan/0001NabighaDhubyani.Diwan.ShamAY0037896-ara1,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,P1,NOT_OCR_FLAGGED_BY_PROVIDER
openiti_dv_0001QaysIbnKhatim.Diwan.JK007527-ara1,openiti_work_0001QaysIbnKhatim.Diwan,OpenITI / KITAB Project,0001QaysIbnKhatim.Diwan.JK007527-ara1,TXT_MARKDOWN,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0001QaysIbnKhatim/0001QaysIbnKhatim.Diwan/0001QaysIbnKhatim.Diwan.JK007527-ara1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/0001QaysIbnKhatim/0001QaysIbnKhatim.Diwan/0001QaysIbnKhatim.Diwan.JK007527-ara1,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,P1,NOT_OCR_FLAGGED_BY_PROVIDER
openiti_dv_0001QaysIbnKhatim.Diwan.ShamAY0037907-ara1,openiti_work_0001QaysIbnKhatim.Diwan,OpenITI / KITAB Project,0001QaysIbnKhatim.Diwan.ShamAY0037907-ara1,TXT_MARKDOWN,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0001QaysIbnKhatim/0001QaysIbnKhatim.Diwan/0001QaysIbnKhatim.Diwan.ShamAY0037907-ara1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/0001QaysIbnKhatim/0001QaysIbnKhatim.Diwan/0001QaysIbnKhatim.Diwan.ShamAY0037907-ara1,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,P1,NOT_OCR_FLAGGED_BY_PROVIDER
openiti_dv_0001Quran.Mushaf.QuranAnalysis001-ara1,openiti_work_0001Quran.Mushaf,OpenITI / KITAB Project,0001Quran.Mushaf.QuranAnalysis001-ara1,TXT_MARKDOWN,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0001Quran/0001Quran.Mushaf/0001Quran.Mushaf.QuranAnalysis001-ara1.mARkdown,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/0001Quran/0001Quran.Mushaf/0001Quran.Mushaf.QuranAnalysis001-ara1.mARkdown,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,P1,NOT_OCR_FLAGGED_BY_PROVIDER
openiti_dv_0001Quran.Mushaf.Shia000001-ara1,openiti_work_0001Quran.Mushaf,OpenITI / KITAB Project,0001Quran.Mushaf.Shia000001-ara1,TXT_MARKDOWN,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0001Quran/0001Quran.Mushaf/0001Quran.Mushaf.Shia000001-ara1.mARkdown,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/0001Quran/0001Quran.Mushaf/0001Quran.Mushaf.Shia000001-ara1.mARkdown,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,P1,NOT_OCR_FLAGGED_BY_PROVIDER
openiti_dv_0001Quran.Mushaf.Tanzil001-ara1,openiti_work_0001Quran.Mushaf,OpenITI / KITAB Project,0001Quran.Mushaf.Tanzil001-ara1,TXT_MARKDOWN,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0001Quran/0001Quran.Mushaf/0001Quran.Mushaf.Tanzil001-ara1.mARkdown,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/0001Quran/0001Quran.Mushaf/0001Quran.Mushaf.Tanzil001-ara1.mARkdown,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,P1,NOT_OCR_FLAGGED_BY_PROVIDER
openiti_dv_0001SalamaIbnJandal.Diwan.JK007517-ara1,openiti_work_0001SalamaIbnJandal.Diwan,OpenITI / KITAB Project,0001SalamaIbnJandal.Diwan.JK007517-ara1,TXT_MARKDOWN,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0001SalamaIbnJandal/0001SalamaIbnJandal.Diwan/0001SalamaIbnJandal.Diwan.JK007517-ara1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/0001SalamaIbnJandal/0001SalamaIbnJandal.Diwan/0001SalamaIbnJandal.Diwan.JK007517-ara1,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,P1,NOT_OCR_FLAGGED_BY_PROVIDER
openiti_dv_0001SalamaIbnJandal.Diwan.ShamAY0037950-ara1,openiti_work_0001SalamaIbnJandal.Diwan,OpenITI / KITAB Project,0001SalamaIbnJandal.Diwan.ShamAY0037950-ara1,TXT_MARKDOWN,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0001SalamaIbnJandal/0001SalamaIbnJandal.Diwan/0001SalamaIbnJandal.Diwan.ShamAY0037950-ara1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/0001SalamaIbnJandal/0001SalamaIbnJandal.Diwan/0001SalamaIbnJandal.Diwan.ShamAY0037950-ara1,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,P1,NOT_OCR_FLAGGED_BY_PROVIDER
openiti_dv_0001SamawalIbnCadiya.Diwan.JK007508-ara1,openiti_work_0001SamawalIbnCadiya.Diwan,OpenITI / KITAB Project,0001SamawalIbnCadiya.Diwan.JK007508-ara1,TXT_MARKDOWN,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0001SamawalIbnCadiya/0001SamawalIbnCadiya.Diwan/0001SamawalIbnCadiya.Diwan.JK007508-ara1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/0001SamawalIbnCadiya/0001SamawalIbnCadiya.Diwan/0001SamawalIbnCadiya.Diwan.JK007508-ara1,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,P1,NOT_OCR_FLAGGED_BY_PROVIDER
openiti_dv_0001SamawalIbnCadiya.Diwan.ShamAY0037887-ara1,openiti_work_0001SamawalIbnCadiya.Diwan,OpenITI / KITAB Project,0001SamawalIbnCadiya.Diwan.ShamAY0037887-ara1,TXT_MARKDOWN,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0001SamawalIbnCadiya/0001SamawalIbnCadiya.Diwan/0001SamawalIbnCadiya.Diwan.ShamAY0037887-ara1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/0001SamawalIbnCadiya/0001SamawalIbnCadiya.Diwan/0001SamawalIbnCadiya.Diwan.ShamAY0037887-ara1,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,P1,NOT_OCR_FLAGGED_BY_PROVIDER
openiti_dv_0001Shanfara.Diwan.JK007509-ara1,openiti_work_0001Shanfara.Diwan,OpenITI / KITAB Project,0001Shanfara.Diwan.JK007509-ara1,TXT_MARKDOWN,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0001Shanfara/0001Shanfara.Diwan/0001Shanfara.Diwan.JK007509-ara1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/0001Shanfara/0001Shanfara.Diwan/0001Shanfara.Diwan.JK007509-ara1,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,P1,NOT_OCR_FLAGGED_BY_PROVIDER
openiti_dv_0001Shanfara.Diwan.ShamAY0037893-ara1,openiti_work_0001Shanfara.Diwan,OpenITI / KITAB Project,0001Shanfara.Diwan.ShamAY0037893-ara1,TXT_MARKDOWN,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0001Shanfara/0001Shanfara.Diwan/0001Shanfara.Diwan.ShamAY0037893-ara1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/0001Shanfara/0001Shanfara.Diwan/0001Shanfara.Diwan.ShamAY0037893-ara1,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,P1,NOT_OCR_FLAGGED_BY_PROVIDER
openiti_dv_0001SulaykIbnSulaka.Diwan.JK007507-ara1,openiti_work_0001SulaykIbnSulaka.Diwan,OpenITI / KITAB Project,0001SulaykIbnSulaka.Diwan.JK007507-ara1,TXT_MARKDOWN,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0001SulaykIbnSulaka/0001SulaykIbnSulaka.Diwan/0001SulaykIbnSulaka.Diwan.JK007507-ara1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/0001SulaykIbnSulaka/0001SulaykIbnSulaka.Diwan/0001SulaykIbnSulaka.Diwan.JK007507-ara1,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,P1,NOT_OCR_FLAGGED_BY_PROVIDER
openiti_dv_0001SulaykIbnSulaka.Diwan.ShamAY0037886-ara1,openiti_work_0001SulaykIbnSulaka.Diwan,OpenITI / KITAB Project,0001SulaykIbnSulaka.Diwan.ShamAY0037886-ara1,TXT_MARKDOWN,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0001SulaykIbnSulaka/0001SulaykIbnSulaka.Diwan/0001SulaykIbnSulaka.Diwan.ShamAY0037886-ara1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/0001SulaykIbnSulaka/0001SulaykIbnSulaka.Diwan/0001SulaykIbnSulaka.Diwan.ShamAY0037886-ara1,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,P1,NOT_OCR_FLAGGED_BY_PROVIDER
openiti_dv_0001TaabbataSharran.Diwan.JK007513-ara1,openiti_work_0001TaabbataSharran.Diwan,OpenITI / KITAB Project,0001TaabbataSharran.Diwan.JK007513-ara1,TXT_MARKDOWN,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0001TaabbataSharran/0001TaabbataSharran.Diwan/0001TaabbataSharran.Diwan.JK007513-ara1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/0001TaabbataSharran/0001TaabbataSharran.Diwan/0001TaabbataSharran.Diwan.JK007513-ara1,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,P1,NOT_OCR_FLAGGED_BY_PROVIDER
openiti_dv_0001TaabbataSharran.Diwan.ShamAY0037943-ara1,openiti_work_0001TaabbataSharran.Diwan,OpenITI / KITAB Project,0001TaabbataSharran.Diwan.ShamAY0037943-ara1,TXT_MARKDOWN,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0001TaabbataSharran/0001TaabbataSharran.Diwan/0001TaabbataSharran.Diwan.ShamAY0037943-ara1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/0001TaabbataSharran/0001TaabbataSharran.Diwan/0001TaabbataSharran.Diwan.ShamAY0037943-ara1,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,P1,NOT_OCR_FLAGGED_BY_PROVIDER
openiti_dv_0001TarafaIbnCabd.Diwan.JK007518-ara2,openiti_work_0001TarafaIbnCabd.Diwan,OpenITI / KITAB Project,0001TarafaIbnCabd.Diwan.JK007518-ara2,TXT_MARKDOWN,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0001TarafaIbnCabd/0001TarafaIbnCabd.Diwan/0001TarafaIbnCabd.Diwan.JK007518-ara2,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/0001TarafaIbnCabd/0001TarafaIbnCabd.Diwan/0001TarafaIbnCabd.Diwan.JK007518-ara2,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,P1,NOT_OCR_FLAGGED_BY_PROVIDER
openiti_dv_0001TarafaIbnCabd.Diwan.Shamela0036422-ara1,openiti_work_0001TarafaIbnCabd.Diwan,OpenITI / KITAB Project,0001TarafaIbnCabd.Diwan.Shamela0036422-ara1,TXT_MARKDOWN,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0001TarafaIbnCabd/0001TarafaIbnCabd.Diwan/0001TarafaIbnCabd.Diwan.Shamela0036422-ara1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/0001TarafaIbnCabd/0001TarafaIbnCabd.Diwan/0001TarafaIbnCabd.Diwan.Shamela0036422-ara1,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,P1,NOT_OCR_FLAGGED_BY_PROVIDER
openiti_dv_0001TufaylGhanawi.Diwan.JK007519-ara1,openiti_work_0001TufaylGhanawi.Diwan,OpenITI / KITAB Project,0001TufaylGhanawi.Diwan.JK007519-ara1,TXT_MARKDOWN,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0001TufaylGhanawi/0001TufaylGhanawi.Diwan/0001TufaylGhanawi.Diwan.JK007519-ara1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/0001TufaylGhanawi/0001TufaylGhanawi.Diwan/0001TufaylGhanawi.Diwan.JK007519-ara1,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,P1,NOT_OCR_FLAGGED_BY_PROVIDER
openiti_dv_0001TufaylGhanawi.Diwan.ShamAY0037934-ara1,openiti_work_0001TufaylGhanawi.Diwan,OpenITI / KITAB Project,0001TufaylGhanawi.Diwan.ShamAY0037934-ara1,TXT_MARKDOWN,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0001TufaylGhanawi/0001TufaylGhanawi.Diwan/0001TufaylGhanawi.Diwan.ShamAY0037934-ara1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/0001TufaylGhanawi/0001TufaylGhanawi.Diwan/0001TufaylGhanawi.Diwan.ShamAY0037934-ara1,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,P1,NOT_OCR_FLAGGED_BY_PROVIDER
openiti_dv_0001ZuhayrIbnAbiSulma.Diwan.JK007516-ara1,openiti_work_0001ZuhayrIbnAbiSulma.Diwan,OpenITI / KITAB Project,0001ZuhayrIbnAbiSulma.Diwan.JK007516-ara1,TXT_MARKDOWN,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0001ZuhayrIbnAbiSulma/0001ZuhayrIbnAbiSulma.Diwan/0001ZuhayrIbnAbiSulma.Diwan.JK007516-ara1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/0001ZuhayrIbnAbiSulma/0001ZuhayrIbnAbiSulma.Diwan/0001ZuhayrIbnAbiSulma.Diwan.JK007516-ara1,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,P1,NOT_OCR_FLAGGED_BY_PROVIDER
openiti_dv_0001ZuhayrIbnAbiSulma.Diwan.ShamAY0037933-ara1,openiti_work_0001ZuhayrIbnAbiSulma.Diwan,OpenITI / KITAB Project,0001ZuhayrIbnAbiSulma.Diwan.ShamAY0037933-ara1,TXT_MARKDOWN,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0001ZuhayrIbnAbiSulma/0001ZuhayrIbnAbiSulma.Diwan/0001ZuhayrIbnAbiSulma.Diwan.ShamAY0037933-ara1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/0001ZuhayrIbnAbiSulma/0001ZuhayrIbnAbiSulma.Diwan/0001ZuhayrIbnAbiSulma.Diwan.ShamAY0037933-ara1,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,P1,NOT_OCR_FLAGGED_BY_PROVIDER
openiti_dv_0001ZuhayrIbnAbiSulma.Mucallaqa.ShamAY0038525-ara1,openiti_work_0001ZuhayrIbnAbiSulma.Mucallaqa,OpenITI / KITAB Project,0001ZuhayrIbnAbiSulma.Mucallaqa.ShamAY0038525-ara1,TXT_MARKDOWN,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0001ZuhayrIbnAbiSulma/0001ZuhayrIbnAbiSulma.Mucallaqa/0001ZuhayrIbnAbiSulma.Mucallaqa.ShamAY0038525-ara1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/0001ZuhayrIbnAbiSulma/0001ZuhayrIbnAbiSulma.Mucallaqa/0001ZuhayrIbnAbiSulma.Mucallaqa.ShamAY0038525-ara1,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,P1,NOT_OCR_FLAGGED_BY_PROVIDER
openiti_dv_0005Hadira.Diwan.JK007504-ara1,openiti_work_0005Hadira.Diwan,OpenITI / KITAB Project,0005Hadira.Diwan.JK007504-ara1,TXT_MARKDOWN,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0005Hadira/0005Hadira.Diwan/0005Hadira.Diwan.JK007504-ara1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/0005Hadira/0005Hadira.Diwan/0005Hadira.Diwan.JK007504-ara1,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,P1,NOT_OCR_FLAGGED_BY_PROVIDER
openiti_dv_0005Hadira.Diwan.ShamAY0037847-ara1,openiti_work_0005Hadira.Diwan,OpenITI / KITAB Project,0005Hadira.Diwan.ShamAY0037847-ara1,TXT_MARKDOWN,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0005Hadira/0005Hadira.Diwan/0005Hadira.Diwan.ShamAY0037847-ara1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/0005Hadira/0005Hadira.Diwan/0005Hadira.Diwan.ShamAY0037847-ara1,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,P1,NOT_OCR_FLAGGED_BY_PROVIDER
openiti_dv_0007MaymunIbnQaysAcsha.Diwan.JK007503-ara1,openiti_work_0007MaymunIbnQaysAcsha.Diwan,OpenITI / KITAB Project,0007MaymunIbnQaysAcsha.Diwan.JK007503-ara1,TXT_MARKDOWN,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0007MaymunIbnQaysAcsha/0007MaymunIbnQaysAcsha.Diwan/0007MaymunIbnQaysAcsha.Diwan.JK007503-ara1.completed,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/0007MaymunIbnQaysAcsha/0007MaymunIbnQaysAcsha.Diwan/0007MaymunIbnQaysAcsha.Diwan.JK007503-ara1.completed,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,P1,NOT_OCR_FLAGGED_BY_PROVIDER
openiti_dv_0011CamirIbnTufayl.Diwan.JK007520-ara1,openiti_work_0011CamirIbnTufayl.Diwan,OpenITI / KITAB Project,0011CamirIbnTufayl.Diwan.JK007520-ara1,TXT_MARKDOWN,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0011CamirIbnTufayl/0011CamirIbnTufayl.Diwan/0011CamirIbnTufayl.Diwan.JK007520-ara1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/0011CamirIbnTufayl/0011CamirIbnTufayl.Diwan/0011CamirIbnTufayl.Diwan.JK007520-ara1,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,P1,NOT_OCR_FLAGGED_BY_PROVIDER
openiti_dv_0011CamirIbnTufayl.Diwan.Sham19Y0149871-ara1,openiti_work_0011CamirIbnTufayl.Diwan,OpenITI / KITAB Project,0011CamirIbnTufayl.Diwan.Sham19Y0149871-ara1,TXT_MARKDOWN,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0011CamirIbnTufayl/0011CamirIbnTufayl.Diwan/0011CamirIbnTufayl.Diwan.Sham19Y0149871-ara1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/0011CamirIbnTufayl/0011CamirIbnTufayl.Diwan/0011CamirIbnTufayl.Diwan.Sham19Y0149871-ara1,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,P1,NOT_OCR_FLAGGED_BY_PROVIDER
openiti_dv_0021CamrZubaydi.Diwan.JK007536-ara1,openiti_work_0021CamrZubaydi.Diwan,OpenITI / KITAB Project,0021CamrZubaydi.Diwan.JK007536-ara1,TXT_MARKDOWN,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0021CamrZubaydi/0021CamrZubaydi.Diwan/0021CamrZubaydi.Diwan.JK007536-ara1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/0021CamrZubaydi/0021CamrZubaydi.Diwan/0021CamrZubaydi.Diwan.JK007536-ara1,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,P1,NOT_OCR_FLAGGED_BY_PROVIDER
openiti_dv_0021CamrZubaydi.Diwan.ShamAY0037905-ara1,openiti_work_0021CamrZubaydi.Diwan,OpenITI / KITAB Project,0021CamrZubaydi.Diwan.ShamAY0037905-ara1,TXT_MARKDOWN,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0021CamrZubaydi/0021CamrZubaydi.Diwan/0021CamrZubaydi.Diwan.ShamAY0037905-ara1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/0021CamrZubaydi/0021CamrZubaydi.Diwan/0021CamrZubaydi.Diwan.ShamAY0037905-ara1,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,P1,NOT_OCR_FLAGGED_BY_PROVIDER
openiti_dv_0022ShammakhIbnDirar.Diwan.JK007533-ara1,openiti_work_0022ShammakhIbnDirar.Diwan,OpenITI / KITAB Project,0022ShammakhIbnDirar.Diwan.JK007533-ara1,TXT_MARKDOWN,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0022ShammakhIbnDirar/0022ShammakhIbnDirar.Diwan/0022ShammakhIbnDirar.Diwan.JK007533-ara1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/0022ShammakhIbnDirar/0022ShammakhIbnDirar.Diwan/0022ShammakhIbnDirar.Diwan.JK007533-ara1,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,P1,NOT_OCR_FLAGGED_BY_PROVIDER
