digital_version_id,work_id,edition_id_if_known,provider,provider_record_id,canonical_landing_url,read_online_url,direct_file_url,api_url,repository_url,openiti_uri,archive_identifier,doi,handle,urn,iiif_manifest,format,file_size_if_known,page_count_if_known,volume_number,ocr_available,ocr_quality,searchable_text,table_of_contents_available,chapter_structure_available,checksum_if_provider_gives_it,reading_capability,viewer_strategy,download_capability,rights_status,local_storage_recommendation,language,subcorpus,status
0303Nasai.SunanSughra.JK000130-ara1,0303Nasai.SunanSughra,ed_d43ce213,OpenITI / KITAB,JK000130,https://github.com/OpenITI/RELEASE/blob/master/data/0303Nasai/0303Nasai.SunanSughra/0303Nasai.SunanSughra.JK000130-ara1.mARkdown,NULL,https://raw.githubusercontent.com/OpenITI/RELEASE/master/data/0303Nasai/0303Nasai.SunanSughra/0303Nasai.SunanSughra.JK000130-ara1.mARkdown,NULL,https://github.com/OpenITI/RELEASE/blob/master/data/0303Nasai/0303Nasai.SunanSughra/0303Nasai.SunanSughra.JK000130-ara1.mARkdown,0303Nasai.SunanSughra.JK000130-ara1,NULL,10.5281/zenodo.17767721,NULL,NULL,NULL,TXT,NULL,NULL,NULL,false,NULL,true,UNVERIFIED,UNVERIFIED,NULL,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,ara,ara,pri
0303Nasai.SunanSughra.ShamAY0033998-ara1,0303Nasai.SunanSughra,ed_ef7e7ba8,OpenITI / KITAB,ShamAY0033998,https://github.com/OpenITI/RELEASE/blob/master/data/0303Nasai/0303Nasai.SunanSughra/0303Nasai.SunanSughra.ShamAY0033998-ara1,NULL,https://raw.githubusercontent.com/OpenITI/RELEASE/master/data/0303Nasai/0303Nasai.SunanSughra/0303Nasai.SunanSughra.ShamAY0033998-ara1,NULL,https://github.com/OpenITI/RELEASE/blob/master/data/0303Nasai/0303Nasai.SunanSughra/0303Nasai.SunanSughra.ShamAY0033998-ara1,0303Nasai.SunanSughra.ShamAY0033998-ara1,NULL,10.5281/zenodo.17767721,NULL,NULL,NULL,TXT,NULL,NULL,NULL,false,NULL,true,UNVERIFIED,UNVERIFIED,NULL,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,ara,ara,sec
0303Nasai.SunanSughra.Shamela0000829-ara1,0303Nasai.SunanSughra,ed_f9e4b93e,OpenITI / KITAB,Shamela0000829,https://github.com/OpenITI/RELEASE/blob/master/data/0303Nasai/0303Nasai.SunanSughra/0303Nasai.SunanSughra.Shamela0000829-ara1,NULL,https://raw.githubusercontent.com/OpenITI/RELEASE/master/data/0303Nasai/0303Nasai.SunanSughra/0303Nasai.SunanSughra.Shamela0000829-ara1,NULL,https://github.com/OpenITI/RELEASE/blob/master/data/0303Nasai/0303Nasai.SunanSughra/0303Nasai.SunanSughra.Shamela0000829-ara1,0303Nasai.SunanSughra.Shamela0000829-ara1,NULL,10.5281/zenodo.17767721,NULL,NULL,NULL,TXT,NULL,NULL,NULL,false,NULL,true,UNVERIFIED,UNVERIFIED,NULL,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,ara,ara,sec
0303Nasai.SunanSughra.Shia001740Vols-ara1,0303Nasai.SunanSughra,ed_f25b9839,OpenITI / KITAB,Shia001740Vols,https://github.com/OpenITI/RELEASE/blob/master/data/0303Nasai/0303Nasai.SunanSughra/0303Nasai.SunanSughra.Shia001740Vols-ara1,NULL,https://raw.githubusercontent.com/OpenITI/RELEASE/master/data/0303Nasai/0303Nasai.SunanSughra/0303Nasai.SunanSughra.Shia001740Vols-ara1,NULL,https://github.com/OpenITI/RELEASE/blob/master/data/0303Nasai/0303Nasai.SunanSughra/0303Nasai.SunanSughra.Shia001740Vols-ara1,0303Nasai.SunanSughra.Shia001740Vols-ara1,NULL,10.5281/zenodo.17767721,NULL,NULL,NULL,TXT,NULL,NULL,NULL,false,NULL,true,UNVERIFIED,UNVERIFIED,NULL,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,ara,ara,sec
0303Nasai.Tabaqat.JK000510BK7-ara2,0303Nasai.Tabaqat,ed_cf79e1de,OpenITI / KITAB,JK000510BK7,https://github.com/OpenITI/RELEASE/blob/master/data/0303Nasai/0303Nasai.Tabaqat/0303Nasai.Tabaqat.JK000510BK7-ara2,NULL,https://raw.githubusercontent.com/OpenITI/RELEASE/master/data/0303Nasai/0303Nasai.Tabaqat/0303Nasai.Tabaqat.JK000510BK7-ara2,NULL,https://github.com/OpenITI/RELEASE/blob/master/data/0303Nasai/0303Nasai.Tabaqat/0303Nasai.Tabaqat.JK000510BK7-ara2,0303Nasai.Tabaqat.JK000510BK7-ara2,NULL,10.5281/zenodo.17767721,NULL,NULL,NULL,TXT,NULL,NULL,NULL,false,NULL,true,UNVERIFIED,UNVERIFIED,NULL,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,ara,ara,sec
0303Nasai.Tabaqat.JK000697BK2-ara3,0303Nasai.Tabaqat,ed_05d9f4f5,OpenITI / KITAB,JK000697BK2,https://github.com/OpenITI/RELEASE/blob/master/data/0303Nasai/0303Nasai.Tabaqat/0303Nasai.Tabaqat.JK000697BK2-ara3,NULL,https://raw.githubusercontent.com/OpenITI/RELEASE/master/data/0303Nasai/0303Nasai.Tabaqat/0303Nasai.Tabaqat.JK000697BK2-ara3,NULL,https://github.com/OpenITI/RELEASE/blob/master/data/0303Nasai/0303Nasai.Tabaqat/0303Nasai.Tabaqat.JK000697BK2-ara3,0303Nasai.Tabaqat.JK000697BK2-ara3,NULL,10.5281/zenodo.17767721,NULL,NULL,NULL,TXT,NULL,NULL,NULL,false,NULL,true,UNVERIFIED,UNVERIFIED,NULL,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,ara,ara,sec
0303Nasai.Tabaqat.JK000831-ara4,0303Nasai.Tabaqat,ed_92feb9a0,OpenITI / KITAB,JK000831,https://github.com/OpenITI/RELEASE/blob/master/data/0303Nasai/0303Nasai.Tabaqat/0303Nasai.Tabaqat.JK000831-ara4.completed,NULL,https://raw.githubusercontent.com/OpenITI/RELEASE/master/data/0303Nasai/0303Nasai.Tabaqat/0303Nasai.Tabaqat.JK000831-ara4.completed,NULL,https://github.com/OpenITI/RELEASE/blob/master/data/0303Nasai/0303Nasai.Tabaqat/0303Nasai.Tabaqat.JK000831-ara4.completed,0303Nasai.Tabaqat.JK000831-ara4,NULL,10.5281/zenodo.17767721,NULL,NULL,NULL,TXT,NULL,NULL,NULL,false,NULL,true,UNVERIFIED,UNVERIFIED,NULL,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,ara,ara,sec
0303Nasai.Tabaqat.JK011235BK7-ara1,0303Nasai.Tabaqat,ed_4ad811b0,OpenITI / KITAB,JK011235BK7,https://github.com/OpenITI/RELEASE/blob/master/data/0303Nasai/0303Nasai.Tabaqat/0303Nasai.Tabaqat.JK011235BK7-ara1,NULL,https://raw.githubusercontent.com/OpenITI/RELEASE/master/data/0303Nasai/0303Nasai.Tabaqat/0303Nasai.Tabaqat.JK011235BK7-ara1,NULL,https://github.com/OpenITI/RELEASE/blob/master/data/0303Nasai/0303Nasai.Tabaqat/0303Nasai.Tabaqat.JK011235BK7-ara1,0303Nasai.Tabaqat.JK011235BK7-ara1,NULL,10.5281/zenodo.17767721,NULL,NULL,NULL,TXT,NULL,NULL,NULL,false,NULL,true,UNVERIFIED,UNVERIFIED,NULL,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,ara,ara,sec
0303Nasai.Tabaqat.ShamAY0034618-ara2,0303Nasai.Tabaqat,ed_77788139,OpenITI / KITAB,ShamAY0034618,https://github.com/OpenITI/RELEASE/blob/master/data/0303Nasai/0303Nasai.Tabaqat/0303Nasai.Tabaqat.ShamAY0034618-ara2,NULL,https://raw.githubusercontent.com/OpenITI/RELEASE/master/data/0303Nasai/0303Nasai.Tabaqat/0303Nasai.Tabaqat.ShamAY0034618-ara2,NULL,https://github.com/OpenITI/RELEASE/blob/master/data/0303Nasai/0303Nasai.Tabaqat/0303Nasai.Tabaqat.ShamAY0034618-ara2,0303Nasai.Tabaqat.ShamAY0034618-ara2,NULL,10.5281/zenodo.17767721,NULL,NULL,NULL,TXT,NULL,NULL,NULL,false,NULL,true,UNVERIFIED,UNVERIFIED,NULL,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,ara,ara,sec
0303Nasai.Tabaqat.Shamela0005839BK7-ara2,0303Nasai.Tabaqat,ed_77788139,OpenITI / KITAB,Shamela0005839BK7,https://github.com/OpenITI/RELEASE/blob/master/data/0303Nasai/0303Nasai.Tabaqat/0303Nasai.Tabaqat.Shamela0005839BK7-ara2.completed,NULL,https://raw.githubusercontent.com/OpenITI/RELEASE/master/data/0303Nasai/0303Nasai.Tabaqat/0303Nasai.Tabaqat.Shamela0005839BK7-ara2.completed,NULL,https://github.com/OpenITI/RELEASE/blob/master/data/0303Nasai/0303Nasai.Tabaqat/0303Nasai.Tabaqat.Shamela0005839BK7-ara2.completed,0303Nasai.Tabaqat.Shamela0005839BK7-ara2,NULL,10.5281/zenodo.17767721,NULL,NULL,NULL,TXT,NULL,NULL,NULL,false,NULL,true,UNVERIFIED,UNVERIFIED,NULL,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,ara,ara,sec
0303Nasai.Tabaqat.Shamela0005885-ara4,0303Nasai.Tabaqat,ed_16aa777a,OpenITI / KITAB,Shamela0005885,https://github.com/OpenITI/RELEASE/blob/master/data/0303Nasai/0303Nasai.Tabaqat/0303Nasai.Tabaqat.Shamela0005885-ara4,NULL,https://raw.githubusercontent.com/OpenITI/RELEASE/master/data/0303Nasai/0303Nasai.Tabaqat/0303Nasai.Tabaqat.Shamela0005885-ara4,NULL,https://github.com/OpenITI/RELEASE/blob/master/data/0303Nasai/0303Nasai.Tabaqat/0303Nasai.Tabaqat.Shamela0005885-ara4,0303Nasai.Tabaqat.Shamela0005885-ara4,NULL,10.5281/zenodo.17767721,NULL,NULL,NULL,TXT,NULL,NULL,NULL,false,NULL,true,UNVERIFIED,UNVERIFIED,NULL,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,ara,ara,sec
0303Nasai.Tabaqat.Shamela0006004BK2-ara3,0303Nasai.Tabaqat,ed_1f9c684f,OpenITI / KITAB,Shamela0006004BK2,https://github.com/OpenITI/RELEASE/blob/master/data/0303Nasai/0303Nasai.Tabaqat/0303Nasai.Tabaqat.Shamela0006004BK2-ara3,NULL,https://raw.githubusercontent.com/OpenITI/RELEASE/master/data/0303Nasai/0303Nasai.Tabaqat/0303Nasai.Tabaqat.Shamela0006004BK2-ara3,NULL,https://github.com/OpenITI/RELEASE/blob/master/data/0303Nasai/0303Nasai.Tabaqat/0303Nasai.Tabaqat.Shamela0006004BK2-ara3,0303Nasai.Tabaqat.Shamela0006004BK2-ara3,NULL,10.5281/zenodo.17767721,NULL,NULL,NULL,TXT,NULL,NULL,NULL,false,NULL,true,UNVERIFIED,UNVERIFIED,NULL,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,ara,ara,sec
0303Nasai.Tabaqat.Shia001971BK2-ara3,0303Nasai.Tabaqat,ed_39e788e6,OpenITI / KITAB,Shia001971BK2,https://github.com/OpenITI/RELEASE/blob/master/data/0303Nasai/0303Nasai.Tabaqat/0303Nasai.Tabaqat.Shia001971BK2-ara3,NULL,https://raw.githubusercontent.com/OpenITI/RELEASE/master/data/0303Nasai/0303Nasai.Tabaqat/0303Nasai.Tabaqat.Shia001971BK2-ara3,NULL,https://github.com/OpenITI/RELEASE/blob/master/data/0303Nasai/0303Nasai.Tabaqat/0303Nasai.Tabaqat.Shia001971BK2-ara3,0303Nasai.Tabaqat.Shia001971BK2-ara3,NULL,10.5281/zenodo.17767721,NULL,NULL,NULL,TXT,NULL,NULL,NULL,false,NULL,true,UNVERIFIED,UNVERIFIED,NULL,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,ara,ara,sec
0303Nasai.Tabaqat.Shia003077BK7-ara1,0303Nasai.Tabaqat,ed_a587aa0e,OpenITI / KITAB,Shia003077BK7,https://github.com/OpenITI/RELEASE/blob/master/data/0303Nasai/0303Nasai.Tabaqat/0303Nasai.Tabaqat.Shia003077BK7-ara1.mARkdown,NULL,https://raw.githubusercontent.com/OpenITI/RELEASE/master/data/0303Nasai/0303Nasai.Tabaqat/0303Nasai.Tabaqat.Shia003077BK7-ara1.mARkdown,NULL,https://github.com/OpenITI/RELEASE/blob/master/data/0303Nasai/0303Nasai.Tabaqat/0303Nasai.Tabaqat.Shia003077BK7-ara1.mARkdown,0303Nasai.Tabaqat.Shia003077BK7-ara1,NULL,10.5281/zenodo.17767721,NULL,NULL,NULL,TXT,NULL,NULL,NULL,false,NULL,true,UNVERIFIED,UNVERIFIED,NULL,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,ara,ara,pri
0303Nasai.Tafsir.Tafsir02100-ara1,0303Nasai.Tafsir,NULL,OpenITI / KITAB,Tafsir02100,https://github.com/OpenITI/RELEASE/blob/master/data/0303Nasai/0303Nasai.Tafsir/0303Nasai.Tafsir.Tafsir02100-ara1,NULL,https://raw.githubusercontent.com/OpenITI/RELEASE/master/data/0303Nasai/0303Nasai.Tafsir/0303Nasai.Tafsir.Tafsir02100-ara1,NULL,https://github.com/OpenITI/RELEASE/blob/master/data/0303Nasai/0303Nasai.Tafsir/0303Nasai.Tafsir.Tafsir02100-ara1,0303Nasai.Tafsir.Tafsir02100-ara1,NULL,10.5281/zenodo.17767721,NULL,NULL,NULL,TXT,NULL,NULL,NULL,false,NULL,true,UNVERIFIED,UNVERIFIED,NULL,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,ara,ara,pri
0303Nasai.TasmiyatFuqahaAmsar.JK000510BK6-ara2,0303Nasai.TasmiyatFuqahaAmsar,ed_58bfd1d2,OpenITI / KITAB,JK000510BK6,https://github.com/OpenITI/RELEASE/blob/master/data/0303Nasai/0303Nasai.TasmiyatFuqahaAmsar/0303Nasai.TasmiyatFuqahaAmsar.JK000510BK6-ara2,NULL,https://raw.githubusercontent.com/OpenITI/RELEASE/master/data/0303Nasai/0303Nasai.TasmiyatFuqahaAmsar/0303Nasai.TasmiyatFuqahaAmsar.JK000510BK6-ara2,NULL,https://github.com/OpenITI/RELEASE/blob/master/data/0303Nasai/0303Nasai.TasmiyatFuqahaAmsar/0303Nasai.TasmiyatFuqahaAmsar.JK000510BK6-ara2,0303Nasai.TasmiyatFuqahaAmsar.JK000510BK6-ara2,NULL,10.5281/zenodo.17767721,NULL,NULL,NULL,TXT,NULL,NULL,NULL,false,NULL,true,UNVERIFIED,UNVERIFIED,NULL,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,ara,ara,sec
0303Nasai.TasmiyatFuqahaAmsar.JK000697BK1-ara3,0303Nasai.TasmiyatFuqahaAmsar,ed_68ff92b1,OpenITI / KITAB,JK000697BK1,https://github.com/OpenITI/RELEASE/blob/master/data/0303Nasai/0303Nasai.TasmiyatFuqahaAmsar/0303Nasai.TasmiyatFuqahaAmsar.JK000697BK1-ara3,NULL,https://raw.githubusercontent.com/OpenITI/RELEASE/master/data/0303Nasai/0303Nasai.TasmiyatFuqahaAmsar/0303Nasai.TasmiyatFuqahaAmsar.JK000697BK1-ara3,NULL,https://github.com/OpenITI/RELEASE/blob/master/data/0303Nasai/0303Nasai.TasmiyatFuqahaAmsar/0303Nasai.TasmiyatFuqahaAmsar.JK000697BK1-ara3,0303Nasai.TasmiyatFuqahaAmsar.JK000697BK1-ara3,NULL,10.5281/zenodo.17767721,NULL,NULL,NULL,TXT,NULL,NULL,NULL,false,NULL,true,UNVERIFIED,UNVERIFIED,NULL,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,ara,ara,sec
0303Nasai.TasmiyatFuqahaAmsar.JK000827-ara1,0303Nasai.TasmiyatFuqahaAmsar,ed_bd3974fa,OpenITI / KITAB,JK000827,https://github.com/OpenITI/RELEASE/blob/master/data/0303Nasai/0303Nasai.TasmiyatFuqahaAmsar/0303Nasai.TasmiyatFuqahaAmsar.JK000827-ara1,NULL,https://raw.githubusercontent.com/OpenITI/RELEASE/master/data/0303Nasai/0303Nasai.TasmiyatFuqahaAmsar/0303Nasai.TasmiyatFuqahaAmsar.JK000827-ara1,NULL,https://github.com/OpenITI/RELEASE/blob/master/data/0303Nasai/0303Nasai.TasmiyatFuqahaAmsar/0303Nasai.TasmiyatFuqahaAmsar.JK000827-ara1,0303Nasai.TasmiyatFuqahaAmsar.JK000827-ara1,NULL,10.5281/zenodo.17767721,NULL,NULL,NULL,TXT,NULL,NULL,NULL,false,NULL,true,UNVERIFIED,UNVERIFIED,NULL,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,ara,ara,sec
0303Nasai.TasmiyatFuqahaAmsar.JK011235BK6-ara1,0303Nasai.TasmiyatFuqahaAmsar,ed_977305b4,OpenITI / KITAB,JK011235BK6,https://github.com/OpenITI/RELEASE/blob/master/data/0303Nasai/0303Nasai.TasmiyatFuqahaAmsar/0303Nasai.TasmiyatFuqahaAmsar.JK011235BK6-ara1,NULL,https://raw.githubusercontent.com/OpenITI/RELEASE/master/data/0303Nasai/0303Nasai.TasmiyatFuqahaAmsar/0303Nasai.TasmiyatFuqahaAmsar.JK011235BK6-ara1,NULL,https://github.com/OpenITI/RELEASE/blob/master/data/0303Nasai/0303Nasai.TasmiyatFuqahaAmsar/0303Nasai.TasmiyatFuqahaAmsar.JK011235BK6-ara1,0303Nasai.TasmiyatFuqahaAmsar.JK011235BK6-ara1,NULL,10.5281/zenodo.17767721,NULL,NULL,NULL,TXT,NULL,NULL,NULL,false,NULL,true,UNVERIFIED,UNVERIFIED,NULL,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,ara,ara,sec
0303Nasai.TasmiyatFuqahaAmsar.PV0001-ara4,0303Nasai.TasmiyatFuqahaAmsar,ed_2643aeec,OpenITI / KITAB,PV0001,https://github.com/OpenITI/RELEASE/blob/master/data/0303Nasai/0303Nasai.TasmiyatFuqahaAmsar/0303Nasai.TasmiyatFuqahaAmsar.PV0001-ara4.completed,NULL,https://raw.githubusercontent.com/OpenITI/RELEASE/master/data/0303Nasai/0303Nasai.TasmiyatFuqahaAmsar/0303Nasai.TasmiyatFuqahaAmsar.PV0001-ara4.completed,NULL,https://github.com/OpenITI/RELEASE/blob/master/data/0303Nasai/0303Nasai.TasmiyatFuqahaAmsar/0303Nasai.TasmiyatFuqahaAmsar.PV0001-ara4.completed,0303Nasai.TasmiyatFuqahaAmsar.PV0001-ara4,NULL,10.5281/zenodo.17767721,NULL,NULL,NULL,TXT,NULL,NULL,NULL,false,NULL,true,UNVERIFIED,UNVERIFIED,NULL,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,ara,ara,sec
0303Nasai.TasmiyatFuqahaAmsar.Shamela0005820-ara1,0303Nasai.TasmiyatFuqahaAmsar,ed_18e50785,OpenITI / KITAB,Shamela0005820,https://github.com/OpenITI/RELEASE/blob/master/data/0303Nasai/0303Nasai.TasmiyatFuqahaAmsar/0303Nasai.TasmiyatFuqahaAmsar.Shamela0005820-ara1,NULL,https://raw.githubusercontent.com/OpenITI/RELEASE/master/data/0303Nasai/0303Nasai.TasmiyatFuqahaAmsar/0303Nasai.TasmiyatFuqahaAmsar.Shamela0005820-ara1,NULL,https://github.com/OpenITI/RELEASE/blob/master/data/0303Nasai/0303Nasai.TasmiyatFuqahaAmsar/0303Nasai.TasmiyatFuqahaAmsar.Shamela0005820-ara1,0303Nasai.TasmiyatFuqahaAmsar.Shamela0005820-ara1,NULL,10.5281/zenodo.17767721,NULL,NULL,NULL,TXT,NULL,NULL,NULL,false,NULL,true,UNVERIFIED,UNVERIFIED,NULL,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,ara,ara,sec
0303Nasai.TasmiyatFuqahaAmsar.Shamela0005839BK6-ara2,0303Nasai.TasmiyatFuqahaAmsar,ed_eb949c9d,OpenITI / KITAB,Shamela0005839BK6,https://github.com/OpenITI/RELEASE/blob/master/data/0303Nasai/0303Nasai.TasmiyatFuqahaAmsar/0303Nasai.TasmiyatFuqahaAmsar.Shamela0005839BK6-ara2.mARkdown,NULL,https://raw.githubusercontent.com/OpenITI/RELEASE/master/data/0303Nasai/0303Nasai.TasmiyatFuqahaAmsar/0303Nasai.TasmiyatFuqahaAmsar.Shamela0005839BK6-ara2.mARkdown,NULL,https://github.com/OpenITI/RELEASE/blob/master/data/0303Nasai/0303Nasai.TasmiyatFuqahaAmsar/0303Nasai.TasmiyatFuqahaAmsar.Shamela0005839BK6-ara2.mARkdown,0303Nasai.TasmiyatFuqahaAmsar.Shamela0005839BK6-ara2,NULL,10.5281/zenodo.17767721,NULL,NULL,NULL,TXT,NULL,NULL,NULL,false,NULL,true,UNVERIFIED,UNVERIFIED,NULL,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,ara,ara,sec
0303Nasai.TasmiyatFuqahaAmsar.Shamela0006004BK1-ara3,0303Nasai.TasmiyatFuqahaAmsar,ed_a70ac7f3,OpenITI / KITAB,Shamela0006004BK1,https://github.com/OpenITI/RELEASE/blob/master/data/0303Nasai/0303Nasai.TasmiyatFuqahaAmsar/0303Nasai.TasmiyatFuqahaAmsar.Shamela0006004BK1-ara3,NULL,https://raw.githubusercontent.com/OpenITI/RELEASE/master/data/0303Nasai/0303Nasai.TasmiyatFuqahaAmsar/0303Nasai.TasmiyatFuqahaAmsar.Shamela0006004BK1-ara3,NULL,https://github.com/OpenITI/RELEASE/blob/master/data/0303Nasai/0303Nasai.TasmiyatFuqahaAmsar/0303Nasai.TasmiyatFuqahaAmsar.Shamela0006004BK1-ara3,0303Nasai.TasmiyatFuqahaAmsar.Shamela0006004BK1-ara3,NULL,10.5281/zenodo.17767721,NULL,NULL,NULL,TXT,NULL,NULL,NULL,false,NULL,true,UNVERIFIED,UNVERIFIED,NULL,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,ara,ara,sec
0303Nasai.TasmiyatFuqahaAmsar.Shia001971BK1-ara3,0303Nasai.TasmiyatFuqahaAmsar,ed_9e51cc7a,OpenITI / KITAB,Shia001971BK1,https://github.com/OpenITI/RELEASE/blob/master/data/0303Nasai/0303Nasai.TasmiyatFuqahaAmsar/0303Nasai.TasmiyatFuqahaAmsar.Shia001971BK1-ara3,NULL,https://raw.githubusercontent.com/OpenITI/RELEASE/master/data/0303Nasai/0303Nasai.TasmiyatFuqahaAmsar/0303Nasai.TasmiyatFuqahaAmsar.Shia001971BK1-ara3,NULL,https://github.com/OpenITI/RELEASE/blob/master/data/0303Nasai/0303Nasai.TasmiyatFuqahaAmsar/0303Nasai.TasmiyatFuqahaAmsar.Shia001971BK1-ara3,0303Nasai.TasmiyatFuqahaAmsar.Shia001971BK1-ara3,NULL,10.5281/zenodo.17767721,NULL,NULL,NULL,TXT,NULL,NULL,NULL,false,NULL,true,UNVERIFIED,UNVERIFIED,NULL,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,ara,ara,sec
0303Nasai.TasmiyatFuqahaAmsar.Shia003077BK6-ara1,0303Nasai.TasmiyatFuqahaAmsar,ed_613d3d72,OpenITI / KITAB,Shia003077BK6,https://github.com/OpenITI/RELEASE/blob/master/data/0303Nasai/0303Nasai.TasmiyatFuqahaAmsar/0303Nasai.TasmiyatFuqahaAmsar.Shia003077BK6-ara1.mARkdown,NULL,https://raw.githubusercontent.com/OpenITI/RELEASE/master/data/0303Nasai/0303Nasai.TasmiyatFuqahaAmsar/0303Nasai.TasmiyatFuqahaAmsar.Shia003077BK6-ara1.mARkdown,NULL,https://github.com/OpenITI/RELEASE/blob/master/data/0303Nasai/0303Nasai.TasmiyatFuqahaAmsar/0303Nasai.TasmiyatFuqahaAmsar.Shia003077BK6-ara1.mARkdown,0303Nasai.TasmiyatFuqahaAmsar.Shia003077BK6-ara1,NULL,10.5281/zenodo.17767721,NULL,NULL,NULL,TXT,NULL,NULL,NULL,false,NULL,true,UNVERIFIED,UNVERIFIED,NULL,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,ara,ara,pri
0303Nasai.TasmiyatManLamYarwi.JK000510BK1-ara2,0303Nasai.TasmiyatManLamYarwi,ed_49a1e808,OpenITI / KITAB,JK000510BK1,https://github.com/OpenITI/RELEASE/blob/master/data/0303Nasai/0303Nasai.TasmiyatManLamYarwi/0303Nasai.TasmiyatManLamYarwi.JK000510BK1-ara2,NULL,https://raw.githubusercontent.com/OpenITI/RELEASE/master/data/0303Nasai/0303Nasai.TasmiyatManLamYarwi/0303Nasai.TasmiyatManLamYarwi.JK000510BK1-ara2,NULL,https://github.com/OpenITI/RELEASE/blob/master/data/0303Nasai/0303Nasai.TasmiyatManLamYarwi/0303Nasai.TasmiyatManLamYarwi.JK000510BK1-ara2,0303Nasai.TasmiyatManLamYarwi.JK000510BK1-ara2,NULL,10.5281/zenodo.17767721,NULL,NULL,NULL,TXT,NULL,NULL,NULL,false,NULL,true,UNVERIFIED,UNVERIFIED,NULL,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,ara,ara,sec
