duplicate_group_id,work_id,version_count,digital_version_ids,duplicate_basis
dup_openiti_work_0844IbnKhalilCalaDinTarabulusi.MucinHukkam,openiti_work_0844IbnKhalilCalaDinTarabulusi.MucinHukkam,2,"[""openiti_dv_0844IbnKhalilCalaDinTarabulusi.MucinHukkam.JK011699-ara1"",""openiti_dv_0844IbnKhalilCalaDinTarabulusi.MucinHukkam.Shamela0021600-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0845Maqrizi.Bayan,openiti_work_0845Maqrizi.Bayan,2,"[""openiti_dv_0845Maqrizi.Bayan.JK010319-ara1"",""openiti_dv_0845Maqrizi.Bayan.Shamela0009226-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0845Maqrizi.DurarCuqud,openiti_work_0845Maqrizi.DurarCuqud,2,"[""openiti_dv_0845Maqrizi.DurarCuqud.Kraken220413030834-ara1"",""openiti_dv_0845Maqrizi.DurarCuqud.MMS00011-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0845Maqrizi.ImtacAsmac,openiti_work_0845Maqrizi.ImtacAsmac,3,"[""openiti_dv_0845Maqrizi.ImtacAsmac.Masaha001864Vols-ara1"",""openiti_dv_0845Maqrizi.ImtacAsmac.Shamela0001524-ara1"",""openiti_dv_0845Maqrizi.ImtacAsmac.Shia003616Vols-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0845Maqrizi.ItticazHunafa,openiti_work_0845Maqrizi.ItticazHunafa,2,"[""openiti_dv_0845Maqrizi.ItticazHunafa.JK009215-ara1"",""openiti_dv_0845Maqrizi.ItticazHunafa.Shamela0000176-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0845Maqrizi.Mawaciz,openiti_work_0845Maqrizi.Mawaciz,4,"[""openiti_dv_0845Maqrizi.Mawaciz.MAB02082022-ara1"",""openiti_dv_0845Maqrizi.Mawaciz.Masaha004351Vols-ara1"",""openiti_dv_0845Maqrizi.Mawaciz.Rafed0002319Vols-ara1"",""openiti_dv_0845Maqrizi.Mawaciz.Shamela0011566-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0845Maqrizi.MukhtasarKamil,openiti_work_0845Maqrizi.MukhtasarKamil,2,"[""openiti_dv_0845Maqrizi.MukhtasarKamil.JK009182-ara1"",""openiti_dv_0845Maqrizi.MukhtasarKamil.Shamela0005848-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0845Maqrizi.MukhtasarQiyamRamadan,openiti_work_0845Maqrizi.MukhtasarQiyamRamadan,2,"[""openiti_dv_0845Maqrizi.MukhtasarQiyamRamadan.JK011588-ara1"",""openiti_dv_0845Maqrizi.MukhtasarQiyamRamadan.Shamela0012872-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0845Maqrizi.Suluk,openiti_work_0845Maqrizi.Suluk,3,"[""openiti_dv_0845Maqrizi.Suluk.JK007071-ara1"",""openiti_dv_0845Maqrizi.Suluk.MMS00015-ara1"",""openiti_dv_0845Maqrizi.Suluk.Shamela0006667-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0850ShihabDinIbshihi.Mustatraf,openiti_work_0850ShihabDinIbshihi.Mustatraf,3,"[""openiti_dv_0850ShihabDinIbshihi.Mustatraf.JK001336-ara1"",""openiti_dv_0850ShihabDinIbshihi.Mustatraf.ShamAY0033781-ara1"",""openiti_dv_0850ShihabDinIbshihi.Mustatraf.Shamela0023802-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0851IbnQadiShuhba.TabaqatShaficiyya,openiti_work_0851IbnQadiShuhba.TabaqatShaficiyya,2,"[""openiti_dv_0851IbnQadiShuhba.TabaqatShaficiyya.JK000195-ara1"",""openiti_dv_0851IbnQadiShuhba.TabaqatShaficiyya.Shamela0006736-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0852IbnHajarCasqalani.AhadithCashara,openiti_work_0852IbnHajarCasqalani.AhadithCashara,2,"[""openiti_dv_0852IbnHajarCasqalani.AhadithCashara.ShamAY0033613-ara1"",""openiti_dv_0852IbnHajarCasqalani.AhadithCashara.Shamela0021489-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0852IbnHajarCasqalani.AmaliHalabiyya,openiti_work_0852IbnHajarCasqalani.AmaliHalabiyya,3,"[""openiti_dv_0852IbnHajarCasqalani.AmaliHalabiyya.JK007058-ara1"",""openiti_dv_0852IbnHajarCasqalani.AmaliHalabiyya.Shamela0005729-ara1"",""openiti_dv_0852IbnHajarCasqalani.AmaliHalabiyya.Shamela0009377-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0852IbnHajarCasqalani.AmaliMutlaqa,openiti_work_0852IbnHajarCasqalani.AmaliMutlaqa,2,"[""openiti_dv_0852IbnHajarCasqalani.AmaliMutlaqa.JK000685-ara1"",""openiti_dv_0852IbnHajarCasqalani.AmaliMutlaqa.Shamela0005702-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0852IbnHajarCasqalani.BulughMaram,openiti_work_0852IbnHajarCasqalani.BulughMaram,3,"[""openiti_dv_0852IbnHajarCasqalani.BulughMaram.Sham19Y0017757-ara3"",""openiti_dv_0852IbnHajarCasqalani.BulughMaram.ShamAY0034283-ara2"",""openiti_dv_0852IbnHajarCasqalani.BulughMaram.Shamela0009111-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0852IbnHajarCasqalani.CujabFiBayanAsbab,openiti_work_0852IbnHajarCasqalani.CujabFiBayanAsbab,3,"[""openiti_dv_0852IbnHajarCasqalani.CujabFiBayanAsbab.JK001329-ara1"",""openiti_dv_0852IbnHajarCasqalani.CujabFiBayanAsbab.Shamela0002102-ara1"",""openiti_dv_0852IbnHajarCasqalani.CujabFiBayanAsbab.Shia002667Vols-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0852IbnHajarCasqalani.DirayaFiTakhrijAhadithHidaya,openiti_work_0852IbnHajarCasqalani.DirayaFiTakhrijAhadithHidaya,3,"[""openiti_dv_0852IbnHajarCasqalani.DirayaFiTakhrijAhadithHidaya.JK000775-ara1"",""openiti_dv_0852IbnHajarCasqalani.DirayaFiTakhrijAhadithHidaya.Shamela0005908-ara1"",""openiti_dv_0852IbnHajarCasqalani.DirayaFiTakhrijAhadithHidaya.Shia002240Vols-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0852IbnHajarCasqalani.DurarKamina,openiti_work_0852IbnHajarCasqalani.DurarKamina,3,"[""openiti_dv_0852IbnHajarCasqalani.DurarKamina.JK001301-ara1"",""openiti_dv_0852IbnHajarCasqalani.DurarKamina.ShamAY0038015-ara1"",""openiti_dv_0852IbnHajarCasqalani.DurarKamina.Shamela0006674-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0852IbnHajarCasqalani.FathBari,openiti_work_0852IbnHajarCasqalani.FathBari,3,"[""openiti_dv_0852IbnHajarCasqalani.FathBari.JK000166-ara1"",""openiti_dv_0852IbnHajarCasqalani.FathBari.Shamela0001673-ara1"",""openiti_dv_0852IbnHajarCasqalani.FathBari.Shia001792Vols-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0852IbnHajarCasqalani.ImtacBiArbacin,openiti_work_0852IbnHajarCasqalani.ImtacBiArbacin,2,"[""openiti_dv_0852IbnHajarCasqalani.ImtacBiArbacin.JK001031-ara1"",""openiti_dv_0852IbnHajarCasqalani.ImtacBiArbacin.Shamela0005719-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0852IbnHajarCasqalani.InbaGhumr,openiti_work_0852IbnHajarCasqalani.InbaGhumr,2,"[""openiti_dv_0852IbnHajarCasqalani.InbaGhumr.JK009239-ara1"",""openiti_dv_0852IbnHajarCasqalani.InbaGhumr.Shamela0026317-ara2""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0852IbnHajarCasqalani.IsabaFiTamyiz,openiti_work_0852IbnHajarCasqalani.IsabaFiTamyiz,6,"[""openiti_dv_0852IbnHajarCasqalani.IsabaFiTamyiz.JK000533-ara1"",""openiti_dv_0852IbnHajarCasqalani.IsabaFiTamyiz.ShamAY0034567-ara2"",""openiti_dv_0852IbnHajarCasqalani.IsabaFiTamyiz.ShamAY0034568-ara3"",""openiti_dv_0852IbnHajarCasqalani.IsabaFiTamyiz.ShamAY0038004-ara1"",""openiti_dv_0852IbnHajarCasqalani.IsabaFiTamyiz.Shamela0009767-ara4"",""openiti_dv_0852IbnHajarCasqalani.IsabaFiTamyiz.Shia003317Vols-ara4""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0852IbnHajarCasqalani.ItharBiMacrifa,openiti_work_0852IbnHajarCasqalani.ItharBiMacrifa,2,"[""openiti_dv_0852IbnHajarCasqalani.ItharBiMacrifa.JK000656-ara1"",""openiti_dv_0852IbnHajarCasqalani.ItharBiMacrifa.Shamela0005861-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0852IbnHajarCasqalani.JawabJalil,openiti_work_0852IbnHajarCasqalani.JawabJalil,2,"[""openiti_dv_0852IbnHajarCasqalani.JawabJalil.MMS00019-ara1"",""openiti_dv_0852IbnHajarCasqalani.JawabJalil.ShamAY0034291-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0852IbnHajarCasqalani.KalamCalaHadithImraati,openiti_work_0852IbnHajarCasqalani.KalamCalaHadithImraati,2,"[""openiti_dv_0852IbnHajarCasqalani.KalamCalaHadithImraati.ShamAY0035242-ara1"",""openiti_dv_0852IbnHajarCasqalani.KalamCalaHadithImraati.Shamela0011057-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0852IbnHajarCasqalani.KhisalMukaffira,openiti_work_0852IbnHajarCasqalani.KhisalMukaffira,2,"[""openiti_dv_0852IbnHajarCasqalani.KhisalMukaffira.ShamAY0033751-ara1"",""openiti_dv_0852IbnHajarCasqalani.KhisalMukaffira.ShamAY0034819-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0852IbnHajarCasqalani.LisanMizan,openiti_work_0852IbnHajarCasqalani.LisanMizan,4,"[""openiti_dv_0852IbnHajarCasqalani.LisanMizan.JK000534-ara2"",""openiti_dv_0852IbnHajarCasqalani.LisanMizan.Shamela0012063-ara2"",""openiti_dv_0852IbnHajarCasqalani.LisanMizan.Shamela0036357-ara1"",""openiti_dv_0852IbnHajarCasqalani.LisanMizan.Shia003341Vols-ara2""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0852IbnHajarCasqalani.MatalibCaliya,openiti_work_0852IbnHajarCasqalani.MatalibCaliya,3,"[""openiti_dv_0852IbnHajarCasqalani.MatalibCaliya.JK006801-ara1"",""openiti_dv_0852IbnHajarCasqalani.MatalibCaliya.Sham19Y0037618-ara1"",""openiti_dv_0852IbnHajarCasqalani.MatalibCaliya.Shamela0022804-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0852IbnHajarCasqalani.MucjamMufahras,openiti_work_0852IbnHajarCasqalani.MucjamMufahras,2,"[""openiti_dv_0852IbnHajarCasqalani.MucjamMufahras.JK001149-ara1"",""openiti_dv_0852IbnHajarCasqalani.MucjamMufahras.Shamela0010714-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0852IbnHajarCasqalani.MuqaddimatFathBari,openiti_work_0852IbnHajarCasqalani.MuqaddimatFathBari,3,"[""openiti_dv_0852IbnHajarCasqalani.MuqaddimatFathBari.JK000136-ara1"",""openiti_dv_0852IbnHajarCasqalani.MuqaddimatFathBari.ShamAY0038211-ara1"",""openiti_dv_0852IbnHajarCasqalani.MuqaddimatFathBari.Shia001805-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0852IbnHajarCasqalani.NukatCalaIbnSalah,openiti_work_0852IbnHajarCasqalani.NukatCalaIbnSalah,2,"[""openiti_dv_0852IbnHajarCasqalani.NukatCalaIbnSalah.JK006975-ara1"",""openiti_dv_0852IbnHajarCasqalani.NukatCalaIbnSalah.Shamela0008316-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0852IbnHajarCasqalani.NukhbatFikar,openiti_work_0852IbnHajarCasqalani.NukhbatFikar,3,"[""openiti_dv_0852IbnHajarCasqalani.NukhbatFikar.JK000434-ara1"",""openiti_dv_0852IbnHajarCasqalani.NukhbatFikar.Shamela0005940-ara1"",""openiti_dv_0852IbnHajarCasqalani.NukhbatFikar.Shia002248-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0852IbnHajarCasqalani.NuzhatAlbab,openiti_work_0852IbnHajarCasqalani.NuzhatAlbab,2,"[""openiti_dv_0852IbnHajarCasqalani.NuzhatAlbab.JK000936-ara1"",""openiti_dv_0852IbnHajarCasqalani.NuzhatAlbab.Shamela0005809-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0852IbnHajarCasqalani.NuzhatNazar,openiti_work_0852IbnHajarCasqalani.NuzhatNazar,3,"[""openiti_dv_0852IbnHajarCasqalani.NuzhatNazar.Sham19Y0037456-ara1"",""openiti_dv_0852IbnHajarCasqalani.NuzhatNazar.Shamela0001565-ara1"",""openiti_dv_0852IbnHajarCasqalani.NuzhatNazar.Shamela0012115-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0852IbnHajarCasqalani.NuzhatSamicin,openiti_work_0852IbnHajarCasqalani.NuzhatSamicin,2,"[""openiti_dv_0852IbnHajarCasqalani.NuzhatSamicin.JK001203-ara1"",""openiti_dv_0852IbnHajarCasqalani.NuzhatSamicin.Shamela0006009-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0852IbnHajarCasqalani.QawlMusaddad,openiti_work_0852IbnHajarCasqalani.QawlMusaddad,3,"[""openiti_dv_0852IbnHajarCasqalani.QawlMusaddad.JK000755-ara1"",""openiti_dv_0852IbnHajarCasqalani.QawlMusaddad.Shamela0006035-ara1"",""openiti_dv_0852IbnHajarCasqalani.QawlMusaddad.Shia002242-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0852IbnHajarCasqalani.RafcIsr,openiti_work_0852IbnHajarCasqalani.RafcIsr,2,"[""openiti_dv_0852IbnHajarCasqalani.RafcIsr.JK009280-ara1"",""openiti_dv_0852IbnHajarCasqalani.RafcIsr.Shamela0012724-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0852IbnHajarCasqalani.SilsilatDhahab,openiti_work_0852IbnHajarCasqalani.SilsilatDhahab,3,"[""openiti_dv_0852IbnHajarCasqalani.SilsilatDhahab.JK000641-ara1"",""openiti_dv_0852IbnHajarCasqalani.SilsilatDhahab.Shamela0006023-ara1"",""openiti_dv_0852IbnHajarCasqalani.SilsilatDhahab.Shia002247-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0852IbnHajarCasqalani.TabsirMuntabih,openiti_work_0852IbnHajarCasqalani.TabsirMuntabih,2,"[""openiti_dv_0852IbnHajarCasqalani.TabsirMuntabih.JK009358-ara1"",""openiti_dv_0852IbnHajarCasqalani.TabsirMuntabih.Shamela0004092-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0852IbnHajarCasqalani.TacjilManfaca,openiti_work_0852IbnHajarCasqalani.TacjilManfaca,4,"[""openiti_dv_0852IbnHajarCasqalani.TacjilManfaca.JK000536-ara2"",""openiti_dv_0852IbnHajarCasqalani.TacjilManfaca.ShamAY0034606-ara2"",""openiti_dv_0852IbnHajarCasqalani.TacjilManfaca.Shamela0001893-ara1"",""openiti_dv_0852IbnHajarCasqalani.TacjilManfaca.Shia003325-ara2""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0852IbnHajarCasqalani.TacrifAhlTaqdis,openiti_work_0852IbnHajarCasqalani.TacrifAhlTaqdis,4,"[""openiti_dv_0852IbnHajarCasqalani.TacrifAhlTaqdis.JK000535-ara1"",""openiti_dv_0852IbnHajarCasqalani.TacrifAhlTaqdis.JK010902BK1-ara1"",""openiti_dv_0852IbnHajarCasqalani.TacrifAhlTaqdis.Shamela0001186BK1-ara1"",""openiti_dv_0852IbnHajarCasqalani.TacrifAhlTaqdis.Shia003340BK1-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0852IbnHajarCasqalani.TaghliqTacliq,openiti_work_0852IbnHajarCasqalani.TaghliqTacliq,2,"[""openiti_dv_0852IbnHajarCasqalani.TaghliqTacliq.JK000702-ara1"",""openiti_dv_0852IbnHajarCasqalani.TaghliqTacliq.Shamela0000347-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0852IbnHajarCasqalani.TahdhibTahdhib,openiti_work_0852IbnHajarCasqalani.TahdhibTahdhib,4,"[""openiti_dv_0852IbnHajarCasqalani.TahdhibTahdhib.JK000134-ara1"",""openiti_dv_0852IbnHajarCasqalani.TahdhibTahdhib.ShamAY0034614-ara1"",""openiti_dv_0852IbnHajarCasqalani.TahdhibTahdhib.Shamela0003310-ara2"",""openiti_dv_0852IbnHajarCasqalani.TahdhibTahdhib.Shia003328Vols-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0852IbnHajarCasqalani.TalkhisHabir,openiti_work_0852IbnHajarCasqalani.TalkhisHabir,6,"[""openiti_dv_0852IbnHajarCasqalani.TalkhisHabir.JK000559-ara1"",""openiti_dv_0852IbnHajarCasqalani.TalkhisHabir.Sham19Y0123608-ara1"",""openiti_dv_0852IbnHajarCasqalani.TalkhisHabir.ShamAY0034124-ara1"",""openiti_dv_0852IbnHajarCasqalani.TalkhisHabir.Shamela0001581-ara1"",""openiti_dv_0852IbnHajarCasqalani.TalkhisHabir.Shamela0021601-ara1"",""openiti_dv_0852IbnHajarCasqalani.TalkhisHabir.Shia001041Vols-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0852IbnHajarCasqalani.TaqribTahdhib,openiti_work_0852IbnHajarCasqalani.TaqribTahdhib,4,"[""openiti_dv_0852IbnHajarCasqalani.TaqribTahdhib.JK000121-ara1"",""openiti_dv_0852IbnHajarCasqalani.TaqribTahdhib.ShamAY0034607-ara1"",""openiti_dv_0852IbnHajarCasqalani.TaqribTahdhib.Shamela0008609-ara1"",""openiti_dv_0852IbnHajarCasqalani.TaqribTahdhib.Shia003326Vols-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0852IbnHajarCasqalani.WuqufCalaMawquf,openiti_work_0852IbnHajarCasqalani.WuqufCalaMawquf,2,"[""openiti_dv_0852IbnHajarCasqalani.WuqufCalaMawquf.JK000609-ara1"",""openiti_dv_0852IbnHajarCasqalani.WuqufCalaMawquf.Shamela0005993-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0852IbnHajarCasqalani.ZahrNadirFiHalKhadir,openiti_work_0852IbnHajarCasqalani.ZahrNadirFiHalKhadir,2,"[""openiti_dv_0852IbnHajarCasqalani.ZahrNadirFiHalKhadir.JK006670-ara1"",""openiti_dv_0852IbnHajarCasqalani.ZahrNadirFiHalKhadir.Shamela0005738-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0852SirajDinIbnWardi.KharidatCajaib,openiti_work_0852SirajDinIbnWardi.KharidatCajaib,3,"[""openiti_dv_0852SirajDinIbnWardi.KharidatCajaib.Masaha004380-ara1"",""openiti_dv_0852SirajDinIbnWardi.KharidatCajaib.Rafed0002213-ara1"",""openiti_dv_0852SirajDinIbnWardi.KharidatCajaib.Shamela0003298-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0854IbnCarabshah.CajaibMaqdur,openiti_work_0854IbnCarabshah.CajaibMaqdur,2,"[""openiti_dv_0854IbnCarabshah.CajaibMaqdur.JK010338-ara1"",""openiti_dv_0854IbnCarabshah.CajaibMaqdur.Shamela0012417-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0854IbnCarabshah.FakihatKhulafa,openiti_work_0854IbnCarabshah.FakihatKhulafa,2,"[""openiti_dv_0854IbnCarabshah.FakihatKhulafa.JK010770-ara1"",""openiti_dv_0854IbnCarabshah.FakihatKhulafa.Shamela0012726-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0854IbnDiyaMakki.TarikhMakka,openiti_work_0854IbnDiyaMakki.TarikhMakka,3,"[""openiti_dv_0854IbnDiyaMakki.TarikhMakka.JK009303-ara1"",""openiti_dv_0854IbnDiyaMakki.TarikhMakka.Masaha004140Vols-ara1"",""openiti_dv_0854IbnDiyaMakki.TarikhMakka.Shamela0005539-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0855BadrDinCayni.CiqdJuman,openiti_work_0855BadrDinCayni.CiqdJuman,6,"[""openiti_dv_0855BadrDinCayni.CiqdJuman.GVDB20230424-ara4"",""openiti_dv_0855BadrDinCayni.CiqdJuman.JK010380-ara1"",""openiti_dv_0855BadrDinCayni.CiqdJuman.MMS00021-ara2"",""openiti_dv_0855BadrDinCayni.CiqdJuman.PV20220525-ara3"",""openiti_dv_0855BadrDinCayni.CiqdJuman.ShamAY0033840-ara1"",""openiti_dv_0855BadrDinCayni.CiqdJuman.Shamela0000380-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0855BadrDinCayni.CumdatQari,openiti_work_0855BadrDinCayni.CumdatQari,3,"[""openiti_dv_0855BadrDinCayni.CumdatQari.JK006804-ara1"",""openiti_dv_0855BadrDinCayni.CumdatQari.Shamela0005756-ara1"",""openiti_dv_0855BadrDinCayni.CumdatQari.Shia001806Vols-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0855BadrDinCayni.MaghaniAkhyar,openiti_work_0855BadrDinCayni.MaghaniAkhyar,2,"[""openiti_dv_0855BadrDinCayni.MaghaniAkhyar.JK011148-ara1"",""openiti_dv_0855BadrDinCayni.MaghaniAkhyar.Shamela0010452-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0855IbnSabbaghMakki.FusulMuhimma,openiti_work_0855IbnSabbaghMakki.FusulMuhimma,2,"[""openiti_dv_0855IbnSabbaghMakki.FusulMuhimma.Masaha002915Vols-ara1"",""openiti_dv_0855IbnSabbaghMakki.FusulMuhimma.Shia003727Vols-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0855IbnTayyFaqacani.DurrMandud,openiti_work_0855IbnTayyFaqacani.DurrMandud,2,"[""openiti_dv_0855IbnTayyFaqacani.DurrMandud.Masaha001063-ara1"",""openiti_dv_0855IbnTayyFaqacani.DurrMandud.Shia000131-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0862IbnMuhammadMujari.Barnamaj,openiti_work_0862IbnMuhammadMujari.Barnamaj,2,"[""openiti_dv_0862IbnMuhammadMujari.Barnamaj.JK001156-ara1"",""openiti_dv_0862IbnMuhammadMujari.Barnamaj.Shamela0010735-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0864IbnAhmadJalalDinMahalli.KanzRaghibin,openiti_work_0864IbnAhmadJalalDinMahalli.KanzRaghibin,2,"[""openiti_dv_0864IbnAhmadJalalDinMahalli.KanzRaghibin.Kraken220314171616-ara1"",""openiti_dv_0864IbnAhmadJalalDinMahalli.KanzRaghibin.Shamela0021843BK1-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0864RadiDinGhazzi.BahjatNazirin,openiti_work_0864RadiDinGhazzi.BahjatNazirin,2,"[""openiti_dv_0864RadiDinGhazzi.BahjatNazirin.MMS00025-ara1"",""openiti_dv_0864RadiDinGhazzi.BahjatNazirin.Sham19Y0020578-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0866MuhammadIbnSayyidHasan.RamuzCalaSihah,openiti_work_0866MuhammadIbnSayyidHasan.RamuzCalaSihah,2,"[""openiti_dv_0866MuhammadIbnSayyidHasan.RamuzCalaSihah.JK001215-ara1"",""openiti_dv_0866MuhammadIbnSayyidHasan.RamuzCalaSihah.Shamela0007051-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0869IbnKhalilZaynDinQabuni.BisharatMahbub,openiti_work_0869IbnKhalilZaynDinQabuni.BisharatMahbub,2,"[""openiti_dv_0869IbnKhalilZaynDinQabuni.BisharatMahbub.JK009315-ara1"",""openiti_dv_0869IbnKhalilZaynDinQabuni.BisharatMahbub.Shamela0010922-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0871IbnCuthmanShamsDinMardini.AnjumZahirat,openiti_work_0871IbnCuthmanShamsDinMardini.AnjumZahirat,2,"[""openiti_dv_0871IbnCuthmanShamsDinMardini.AnjumZahirat.JK007035-ara1"",""openiti_dv_0871IbnCuthmanShamsDinMardini.AnjumZahirat.Shamela0005990-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0871TaqiDinIbnFahd.LahzAlhaz,openiti_work_0871TaqiDinIbnFahd.LahzAlhaz,3,"[""openiti_dv_0871TaqiDinIbnFahd.LahzAlhaz.JK004502-ara1"",""openiti_dv_0871TaqiDinIbnFahd.LahzAlhaz.Shamela0007313-ara1"",""openiti_dv_0871TaqiDinIbnFahd.LahzAlhaz.Shia003348-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0873AbuZaydThacalibi.JawahirHisan,openiti_work_0873AbuZaydThacalibi.JawahirHisan,3,"[""openiti_dv_0873AbuZaydThacalibi.JawahirHisan.Sham19Y0023618-ara1"",""openiti_dv_0873AbuZaydThacalibi.JawahirHisan.ShamAY0034066-ara1"",""openiti_dv_0873AbuZaydThacalibi.JawahirHisan.Tafsir02023-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0873IbnShahinZahiri.Isharat,openiti_work_0873IbnShahinZahiri.Isharat,3,"[""openiti_dv_0873IbnShahinZahiri.Isharat.JK006851-ara1"",""openiti_dv_0873IbnShahinZahiri.Isharat.Shamela0009968-ara1"",""openiti_dv_0873IbnShahinZahiri.Isharat.Shia004693Vols-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0874IbnTaghribirdi.HawadithDuhur,openiti_work_0874IbnTaghribirdi.HawadithDuhur,2,"[""openiti_dv_0874IbnTaghribirdi.HawadithDuhur.JK010774-ara1"",""openiti_dv_0874IbnTaghribirdi.HawadithDuhur.Shamela0009807-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0874IbnTaghribirdi.ManhalSafi,openiti_work_0874IbnTaghribirdi.ManhalSafi,2,"[""openiti_dv_0874IbnTaghribirdi.ManhalSafi.MMS00027-ara1"",""openiti_dv_0874IbnTaghribirdi.ManhalSafi.Shamela0023156-ara1""]",Same OpenITI work URI; retain versions separately.
